data;y_real;prob_chuva;pred_chuva;split
2012-03-09;0;0.17696123;0;train
2012-03-09;0;0.043105155;0;train
2012-03-09;0;0.03655016;0;train
2012-03-09;0;0.35225412;0;train
2012-03-09;1;0.57700425;1;train
2012-03-09;0;0.068910025;0;train
2012-03-09;0;0.03340782;0;train
2012-03-09;0;0.20168538;0;train
2012-03-09;0;0.0070484173;0;train
2012-03-09;0;0.004146724;0;train
2012-03-09;0;0.012799855;0;train
2012-03-09;0;0.08868435;0;train
2012-03-09;0;0.38015813;0;train
2012-03-09;0;0.006025052;0;train
2012-03-10;0;0.10492119;0;train
2012-03-10;0;0.017814057;0;train
2012-03-10;0;0.01777378;0;train
2012-03-10;0;0.0032310023;0;train
2012-03-10;0;0.0131802885;0;train
2012-03-10;1;0.81178916;1;train
2012-03-10;0;0.08557491;0;train
2012-03-10;1;0.053159725;0;train
2012-03-10;0;0.029738711;0;train
2012-03-10;0;0.17027116;0;train
2012-03-10;0;0.047011286;0;train
2012-03-10;0;0.0077366107;0;train
2012-03-10;0;0.0038616022;0;train
2012-03-10;0;0.020460797;0;train
2012-03-10;0;0.032605074;0;train
2012-03-10;0;0.0063330648;0;train
2012-03-10;0;0.085374564;0;train
2012-03-10;1;0.75272304;1;train
2012-03-11;0;0.01240537;0;train
2012-03-11;0;0.016148122;0;train
2012-03-11;0;0.2970849;0;train
2012-03-11;0;0.29769287;0;train
2012-03-11;0;0.040641163;0;train
2012-03-11;1;0.9789787;1;train
2012-03-11;0;0.011621152;0;train
2012-03-11;0;0.0036538197;0;train
2012-03-11;1;0.93327147;1;train
2012-03-11;0;0.010706589;0;train
2012-03-11;0;0.036803156;0;train
2012-03-11;0;0.061438404;0;train
2012-03-11;0;0.14840196;0;train
2012-03-11;0;0.007015724;0;train
2012-03-11;0;0.054589383;0;train
2012-03-11;0;0.003831579;0;train
2012-03-11;0;0.031092547;0;train
2012-03-11;0;0.13651663;0;train
2012-03-12;0;0.015778502;0;train
2012-03-12;1;0.82342035;1;train
2012-03-12;0;0.0038485937;0;train
2012-03-12;0;0.057904676;0;train
2012-03-12;0;0.22465445;0;train
2012-03-12;0;0.038929924;0;train
2012-03-12;0;0.0058564143;0;train
2012-03-12;1;0.8870585;1;train
2012-03-12;1;0.87903786;1;train
2012-03-12;0;0.02048706;0;train
2012-03-12;0;0.33148184;0;train
2012-03-12;1;0.98487586;1;train
2012-03-12;0;0.20648926;0;train
2012-03-12;0;0.0057485946;0;train
2012-03-12;0;0.005695183;0;train
2012-03-12;0;0.02974094;0;train
2012-03-13;0;0.010390452;0;train
2012-03-13;0;0.01254911;0;train
2012-03-13;0;0.0203522;0;train
2012-03-13;0;0.02004102;0;train
2012-03-13;0;0.0060234936;0;train
2012-03-13;1;0.94892865;1;train
2012-03-13;0;0.012008137;0;train
2012-03-13;1;0.215554;0;train
2012-03-13;0;0.08924211;0;train
2012-03-13;0;0.008027274;0;train
2012-03-13;0;0.050611332;0;train
2012-03-13;0;0.10063696;0;train
2012-03-13;0;0.04924726;0;train
2012-03-13;0;0.081439584;0;train
2012-03-13;0;0.14693148;0;train
2012-03-13;0;0.07720233;0;train
2012-03-14;1;0.5483289;0;train
2012-03-14;1;0.44377455;0;train
2012-03-14;0;0.1809741;0;train
2012-03-14;0;0.014706094;0;train
2012-03-14;0;0.04018749;0;train
2012-03-14;0;0.0072360244;0;train
2012-03-14;1;0.42384693;0;train
2012-03-14;1;0.5368011;0;train
2012-03-14;1;0.5519272;1;train
2012-03-14;0;0.005276396;0;train
2012-03-14;0;0.3206255;0;train
2012-03-14;1;0.7655345;1;train
2012-03-14;1;0.4108531;0;train
2012-03-14;0;0.19083756;0;train
2012-03-14;1;0.5184801;0;train
2012-03-14;1;0.58115953;1;train
2012-03-14;1;0.7800576;1;train
2012-03-15;0;0.19115502;0;train
2012-03-15;0;0.20860529;0;train
2012-03-15;0;0.029263338;0;train
2012-03-15;0;0.009074415;0;train
2012-03-15;0;0.10764381;0;train
2012-03-15;1;0.8548889;1;train
2012-03-15;1;0.9823408;1;train
2012-03-15;1;0.56700313;1;train
2012-03-15;1;0.1726954;0;train
2012-03-15;0;0.10211504;0;train
2012-03-15;0;0.46591854;0;train
2012-03-15;0;0.004506754;0;train
2012-03-15;1;0.8837153;1;train
2012-03-15;1;0.97562194;1;train
2012-03-16;0;0.06828587;0;train
2012-03-16;0;0.146655;0;train
2012-03-16;1;0.9220716;1;train
2012-03-16;1;0.5464188;0;train
2012-03-16;0;0.40021282;0;train
2012-03-16;0;0.0067340634;0;train
2012-03-16;0;0.0018440069;0;train
2012-03-16;0;0.053870115;0;train
2012-03-16;1;0.6349115;1;train
2012-03-16;0;0.10711732;0;train
2012-03-16;1;0.8391012;1;train
2012-03-16;1;0.26661795;0;train
2012-03-16;0;0.047385238;0;train
2012-03-17;1;0.90836203;1;train
2012-03-17;0;0.39873567;0;train
2012-03-17;0;0.015947489;0;train
2012-03-17;1;0.21441759;0;train
2012-03-17;0;0.020672075;0;train
2012-03-17;0;0.09765001;0;train
2012-03-17;0;0.009681297;0;train
2012-03-17;0;0.36721796;0;train
2012-03-17;0;0.0045746504;0;train
2012-03-17;1;0.94461507;1;train
2012-03-17;0;0.06913531;0;train
2012-03-17;1;0.8597981;1;train
2012-03-17;0;0.7629778;1;train
2012-03-18;1;0.3135753;0;train
2012-03-18;0;0.29613388;0;train
2012-03-18;0;0.10984645;0;train
2012-03-18;0;0.022124201;0;train
2012-03-18;0;0.006886741;0;train
2012-03-18;0;0.0075108865;0;train
2012-03-18;0;0.7625568;1;train
2012-03-18;1;0.9876693;1;train
2012-03-18;0;0.01995133;0;train
2012-03-18;0;0.022998586;0;train
2012-03-18;0;0.027623173;0;train
2012-03-18;0;0.0064586564;0;train
2012-03-18;0;0.6253028;1;train
2012-03-18;0;0.09365033;0;train
2012-03-18;0;0.04292606;0;train
2012-03-18;1;0.5985911;1;train
2012-03-19;0;0.01867415;0;train
2012-03-19;0;0.0048602116;0;train
2012-03-19;0;0.009572713;0;train
2012-03-19;0;0.053348854;0;train
2012-03-19;0;0.14140767;0;train
2012-03-19;0;0.02468208;0;train
2012-03-19;0;0.12413041;0;train
2012-03-19;0;0.008927578;0;train
2012-03-19;0;0.009998102;0;train
2012-03-19;1;0.9296818;1;train
2012-03-19;1;0.9879893;1;train
2012-03-19;0;0.6011141;1;train
2012-03-19;1;0.506556;0;train
2012-03-19;0;0.20250247;0;train
2012-03-19;0;0.057034444;0;train
2012-03-19;1;0.65670365;1;train
2012-03-19;0;0.024823315;0;train
2012-03-20;0;0.076932274;0;train
2012-03-20;1;0.24802352;0;train
2012-03-20;0;0.06316016;0;train
2012-03-20;0;0.043784276;0;train
2012-03-20;0;0.007813686;0;train
2012-03-20;0;0.19866224;0;train
2012-03-20;1;0.74869806;1;train
2012-03-20;0;0.5859558;1;train
2012-03-20;0;0.07656533;0;train
2012-03-20;0;0.08434964;0;train
2012-03-20;1;0.48275113;0;train
2012-03-20;1;0.66352785;1;train
2012-03-20;0;0.093718916;0;train
2012-03-20;0;0.033578277;0;train
2012-03-20;0;0.006493353;0;train
2012-03-20;1;0.67467463;1;train
2012-03-21;0;0.5449563;0;train
2012-03-21;0;0.38582987;0;train
2012-03-21;0;0.009657502;0;train
2012-03-21;0;0.0960448;0;train
2012-03-21;0;0.65467614;1;train
2012-03-21;1;0.67184323;1;train
2012-03-21;0;0.1832485;0;train
2012-03-21;0;0.004420533;0;train
2012-03-21;0;0.00810579;0;train
2012-03-21;0;0.6935662;1;train
2012-03-21;0;0.20846467;0;train
2012-03-21;1;0.67448586;1;train
2012-03-21;0;0.16626742;0;train
2012-03-21;0;0.5070799;0;train
2012-03-21;0;0.472041;0;train
2012-03-21;0;0.57139367;1;train
2012-03-21;0;0.38341063;0;train
2012-03-21;0;0.19653217;0;train
2012-03-21;1;0.4590804;0;train
2012-03-22;1;0.3714315;0;train
2012-03-22;0;0.005205685;0;train
2012-03-22;0;0.0060308864;0;train
2012-03-22;0;0.042157963;0;train
2012-03-22;1;0.7125588;1;train
2012-03-22;0;0.33064482;0;train
2012-03-22;1;0.4926091;0;train
2012-03-22;0;0.025574893;0;train
2012-03-22;0;0.34814563;0;train
2012-03-22;0;0.02003758;0;train
2012-03-22;0;0.17417857;0;train
2012-03-22;0;0.19100888;0;train
2012-03-22;1;0.9847451;1;train
2012-03-22;0;0.31165555;0;train
2012-03-22;0;0.1923872;0;train
2012-03-22;1;0.6741771;1;train
2012-03-22;0;0.16505913;0;train
2012-03-22;1;0.90031195;1;train
2012-03-23;0;0.096888304;0;train
2012-03-23;0;0.31844398;0;train
2012-03-23;0;0.010621218;0;train
2012-03-23;0;0.2870365;0;train
2012-03-23;0;0.108454056;0;train
2012-03-23;0;0.025746075;0;train
2012-03-23;0;0.28537017;0;train
2012-03-23;0;0.059603777;0;train
2012-03-23;1;0.86829764;1;train
2012-03-23;0;0.03356749;0;train
2012-03-23;0;0.005875958;0;train
2012-03-23;1;0.18571003;0;train
2012-03-23;0;0.22172819;0;train
2012-03-23;1;0.48936462;0;train
2012-03-23;0;0.25226828;0;train
2012-03-23;1;0.9313439;1;train
2012-03-23;0;0.2783828;0;train
2012-03-23;0;0.30942866;0;train
2012-03-24;0;0.0067372536;0;train
2012-03-24;0;0.087992124;0;train
2012-03-24;0;0.021216925;0;train
2012-03-24;0;0.10421055;0;train
2012-03-24;0;0.18238384;0;train
2012-03-24;0;0.13689582;0;train
2012-03-24;0;0.55252427;1;train
2012-03-24;0;0.03997872;0;train
2012-03-24;0;0.3195642;0;train
2012-03-24;1;0.71826714;1;train
2012-03-24;0;0.03675563;0;train
2012-03-24;0;0.07157044;0;train
2012-03-24;0;0.26516277;0;train
2012-03-24;0;0.090725005;0;train
2012-03-24;0;0.19738029;0;train
2012-03-24;0;0.0023554382;0;train
2012-03-24;0;0.27022347;0;train
2012-03-24;0;0.3313852;0;train
2012-03-25;0;0.18528268;0;train
2012-03-25;0;0.031575296;0;train
2012-03-25;0;0.0044670524;0;train
2012-03-25;0;0.018537903;0;train
2012-03-25;1;0.58095515;1;train
2012-03-25;0;0.07806061;0;train
2012-03-25;1;0.25123766;0;train
2012-03-25;0;0.063548476;0;train
2012-03-25;0;0.3620653;0;train
2012-03-25;0;0.030661512;0;train
2012-03-25;0;0.121826775;0;train
2012-03-25;0;0.1999846;0;train
2012-03-25;0;0.024247319;0;train
2012-03-25;0;0.046636205;0;train
2012-03-25;0;0.05938869;0;train
2012-03-25;0;0.3067906;0;train
2012-03-25;0;0.023770228;0;train
2012-03-25;0;0.005623416;0;train
2012-03-26;0;0.023272622;0;train
2012-03-26;0;0.031836323;0;train
2012-03-26;0;0.018411206;0;train
2012-03-26;0;0.0031274045;0;train
2012-03-26;0;0.038993157;0;train
2012-03-26;0;0.0029185738;0;train
2012-03-26;0;0.46047997;0;train
2012-03-26;0;0.008338503;0;train
2012-03-26;0;0.023824917;0;train
2012-03-26;0;0.02360115;0;train
2012-03-26;0;0.053170837;0;train
2012-03-26;0;0.061193496;0;train
2012-03-26;0;0.014764695;0;train
2012-03-26;0;0.38508943;0;train
2012-03-26;0;0.0065001324;0;train
2012-03-26;0;0.04531235;0;train
2012-03-26;0;0.033147678;0;train
2012-03-27;0;0.003450364;0;train
2012-03-27;0;0.21209091;0;train
2012-03-27;0;0.08348956;0;train
2012-03-27;0;0.024286876;0;train
2012-03-27;0;0.07037915;0;train
2012-03-27;1;0.49923277;0;train
2012-03-27;0;0.22684416;0;train
2012-03-27;1;0.12194128;0;train
2012-03-27;0;0.050486974;0;train
2012-03-27;0;0.0063733775;0;train
2012-03-27;1;0.62963307;1;train
2012-03-27;0;0.03322111;0;train
2012-03-27;0;0.0021546388;0;train
2012-03-27;1;0.8964271;1;train
2012-03-27;0;0.039244097;0;train
2012-03-27;0;0.09048038;0;train
2012-03-28;0;0.50778854;0;train
2012-03-28;0;0.038243;0;train
2012-03-28;0;0.42815116;0;train
2012-03-28;1;0.5556716;1;train
2012-03-28;1;0.35178515;0;train
2012-03-28;0;0.03566286;0;train
2012-03-28;0;0.01815329;0;train
2012-03-28;0;0.016373126;0;train
2012-03-28;0;0.39418972;0;train
2012-03-28;0;0.06846835;0;train
2012-03-28;0;0.036226705;0;train
2012-03-28;0;0.32557252;0;train
2012-03-28;0;0.0035369012;0;train
2012-03-28;0;0.056910627;0;train
2012-03-28;0;0.030757228;0;train
2012-03-28;0;0.08614049;0;train
2012-03-28;0;0.16715215;0;train
2012-03-28;0;0.011813538;0;train
2012-03-28;0;0.010705559;0;train
2012-03-29;0;0.34297743;0;train
2012-03-29;0;0.06632785;0;train
2012-03-29;0;0.046084195;0;train
2012-03-29;0;0.025682988;0;train
2012-03-29;0;0.046134908;0;train
2012-03-29;0;0.004099791;0;train
2012-03-29;0;0.03209882;0;train
2012-03-29;0;0.011347598;0;train
2012-03-29;0;0.14854729;0;train
2012-03-29;0;0.027906097;0;train
2012-03-29;0;0.02100669;0;train
2012-03-29;0;0.49669135;0;train
2012-03-29;0;0.041334797;0;train
2012-03-29;0;0.020651413;0;train
2012-03-30;0;0.09963994;0;train
2012-03-30;0;0.019672386;0;train
2012-03-30;0;0.019440738;0;train
2012-03-30;0;0.19753514;0;train
2012-03-30;0;0.012794813;0;train
2012-03-30;0;0.185528;0;train
2012-03-30;0;0.121668234;0;train
2012-03-30;0;0.021359926;0;train
2012-03-30;0;0.44915417;0;train
2012-03-30;0;0.036602408;0;train
2012-03-30;1;0.3319068;0;train
2012-03-30;0;0.016206924;0;train
2012-03-30;1;0.27253395;0;train
2012-03-30;1;0.059410073;0;train
2012-03-30;0;0.09253354;0;train
2012-03-30;0;0.034969356;0;train
2012-03-31;0;0.018299935;0;train
2012-03-31;0;0.2019756;0;train
2012-03-31;0;0.18351343;0;train
2012-03-31;0;0.07429933;0;train
2012-03-31;0;0.26623297;0;train
2012-03-31;0;0.051458262;0;train
2012-03-31;0;0.025826478;0;train
2012-03-31;0;0.07092663;0;train
2012-03-31;0;0.050500322;0;train
2012-03-31;0;0.16240682;0;train
2012-03-31;0;0.008766553;0;train
2012-03-31;0;0.043594796;0;train
2012-03-31;0;0.021426976;0;train
2012-03-31;0;0.09622278;0;train
2012-03-31;0;0.08520284;0;train
2012-04-01;0;0.0297065;0;train
2012-04-01;0;0.010654863;0;train
2012-04-01;0;0.073542126;0;train
2012-04-01;1;0.5257098;0;train
2012-04-01;0;0.229941;0;train
2012-04-01;1;0.14315039;0;train
2012-04-01;0;0.56695515;1;train
2012-04-01;0;0.040964123;0;train
2012-04-01;0;0.020850176;0;train
2012-04-01;0;0.1596971;0;train
2012-04-01;0;0.09915968;0;train
2012-04-01;0;0.07002084;0;train
2012-04-01;1;0.47970605;0;train
2012-04-01;0;0.013502429;0;train
2012-04-01;0;0.0039544455;0;train
2012-04-01;0;0.6117637;1;train
2012-04-01;0;0.106615424;0;train
2012-04-02;0;0.1352898;0;train
2012-04-02;0;0.09357937;0;train
2012-04-02;0;0.47958088;0;train
2012-04-02;0;0.046023525;0;train
2012-04-02;0;0.1914748;0;train
2012-04-02;1;0.56389654;1;train
2012-04-02;0;0.20064937;0;train
2012-04-02;1;0.5383132;0;train
2012-04-02;0;0.007919979;0;train
2012-04-02;0;0.030410219;0;train
2012-04-02;0;0.029134898;0;train
2012-04-02;0;0.2744914;0;train
2012-04-02;0;0.026178122;0;train
2012-04-02;0;0.18126489;0;train
2012-04-02;0;0.4956119;0;train
2012-04-02;0;0.057072785;0;train
2012-04-02;0;0.016322402;0;train
2012-04-02;1;0.39085075;0;train
2012-04-03;0;0.0075640497;0;train
2012-04-03;0;0.28913388;0;train
2012-04-03;0;0.20291366;0;train
2012-04-03;0;0.08963098;0;train
2012-04-03;0;0.016928788;0;train
2012-04-03;0;0.38617566;0;train
2012-04-03;0;0.058644835;0;train
2012-04-03;0;0.2793631;0;train
2012-04-03;0;0.067716084;0;train
2012-04-03;0;0.008734544;0;train
2012-04-03;0;0.023592258;0;train
2012-04-03;0;0.1716978;0;train
2012-04-03;0;0.002537985;0;train
2012-04-03;0;0.31552973;0;train
2012-04-03;0;0.35876772;0;train
2012-04-03;0;0.12582724;0;train
2012-04-03;0;0.056471407;0;train
2012-04-03;0;0.089763835;0;train
2012-04-04;0;0.029513143;0;train
2012-04-04;0;0.015761836;0;train
2012-04-04;0;0.069557376;0;train
2012-04-04;0;0.1866015;0;train
2012-04-04;0;0.07738556;0;train
2012-04-04;1;0.25535092;0;train
2012-04-04;0;0.025396137;0;train
2012-04-04;0;0.031106168;0;train
2012-04-04;1;0.4843268;0;train
2012-04-04;0;0.09737558;0;train
2012-04-04;0;0.043877464;0;train
2012-04-04;0;0.027511582;0;train
2012-04-04;0;0.017499888;0;train
2012-04-04;0;0.022790177;0;train
2012-04-04;0;0.2969413;0;train
2012-04-04;0;0.013370853;0;train
2012-04-04;0;0.00815031;0;train
2012-04-05;0;0.036951542;0;train
2012-04-05;0;0.01664003;0;train
2012-04-05;0;0.0386326;0;train
2012-04-05;0;0.014542138;0;train
2012-04-05;0;0.03172236;0;train
2012-04-05;0;0.029054333;0;train
2012-04-05;0;0.012136097;0;train
2012-04-05;0;0.20867863;0;train
2012-04-05;0;0.017813055;0;train
2012-04-05;0;0.06564953;0;train
2012-04-05;0;0.06994617;0;train
2012-04-05;0;0.11381576;0;train
2012-04-05;0;0.11550944;0;train
2012-04-05;0;0.019137803;0;train
2012-04-05;0;0.035509367;0;train
2012-04-05;0;0.012378147;0;train
2012-04-06;0;0.040717468;0;train
2012-04-06;0;0.01530634;0;train
2012-04-06;1;0.3296087;0;train
2012-04-06;0;0.07071952;0;train
2012-04-06;0;0.019145202;0;train
2012-04-06;0;0.29471424;0;train
2012-04-06;0;0.030538484;0;train
2012-04-06;0;0.13182989;0;train
2012-04-06;1;0.7038486;1;train
2012-04-06;0;0.11233014;0;train
2012-04-06;0;0.027163625;0;train
2012-04-06;0;0.018365309;0;train
2012-04-06;0;0.34994376;0;train
2012-04-06;0;0.040321253;0;train
2012-04-06;1;0.9122412;1;train
2012-04-06;0;0.2741145;0;train
2012-04-07;0;0.1384956;0;train
2012-04-07;0;0.035592873;0;train
2012-04-07;0;0.012730101;0;train
2012-04-07;0;0.10481365;0;train
2012-04-07;0;0.018398453;0;train
2012-04-07;0;0.18543147;0;train
2012-04-07;0;0.21776563;0;train
2012-04-07;0;0.06279761;0;train
2012-04-07;0;0.33758637;0;train
2012-04-07;0;0.041409306;0;train
2012-04-07;0;0.093387164;0;train
2012-04-07;0;0.10699777;0;train
2012-04-07;0;0.16830614;0;train
2012-04-07;0;0.16630164;0;train
2012-04-07;0;0.0192267;0;train
2012-04-07;0;0.010386736;0;train
2012-04-07;0;0.0064626415;0;train
2012-04-08;0;0.008469259;0;train
2012-04-08;0;0.13097431;0;train
2012-04-08;0;0.0068063545;0;train
2012-04-08;0;0.20216756;0;train
2012-04-08;0;0.029049244;0;train
2012-04-08;0;0.036754463;0;train
2012-04-08;0;0.034903135;0;train
2012-04-08;0;0.017175172;0;train
2012-04-08;0;0.15874602;0;train
2012-04-08;0;0.17235823;0;train
2012-04-08;0;0.060444724;0;train
2012-04-08;0;0.0057489;0;train
2012-04-08;1;0.42765483;0;train
2012-04-08;0;0.29805136;0;train
2012-04-08;0;0.033768237;0;train
2012-04-08;1;0.48137864;0;train
2012-04-08;0;0.030004757;0;train
2012-04-08;0;0.029681714;0;train
2012-04-08;1;0.73470414;1;train
2012-04-09;0;0.020130893;0;train
2012-04-09;0;0.07392818;0;train
2012-04-09;0;0.011086423;0;train
2012-04-09;0;0.012051861;0;train
2012-04-09;0;0.0036487628;0;train
2012-04-09;0;0.016648436;0;train
2012-04-09;0;0.09867863;0;train
2012-04-09;1;0.25823027;0;train
2012-04-09;0;0.38228688;0;train
2012-04-09;0;0.032880332;0;train
2012-04-09;0;0.039147213;0;train
2012-04-09;0;0.022370307;0;train
2012-04-09;0;0.0054118563;0;train
2012-04-09;1;0.53873193;0;train
2012-04-09;1;0.693157;1;train
2012-04-09;0;0.05687733;0;train
2012-04-09;0;0.0075800065;0;train
2012-04-09;1;0.48048243;0;train
2012-04-10;0;0.016676757;0;train
2012-04-10;0;0.010626611;0;train
2012-04-10;0;0.0049894894;0;train
2012-04-10;0;0.004446127;0;train
2012-04-10;0;0.15586092;0;train
2012-04-10;0;0.025506059;0;train
2012-04-10;0;0.080797374;0;train
2012-04-10;0;0.08013724;0;train
2012-04-10;0;0.16427319;0;train
2012-04-10;0;0.020097643;0;train
2012-04-10;0;0.0092989225;0;train
2012-04-10;0;0.10810638;0;train
2012-04-10;0;0.011379076;0;train
2012-04-10;0;0.10708637;0;train
2012-04-10;0;0.021612922;0;train
2012-04-10;0;0.025384178;0;train
2012-04-10;1;0.14774169;0;train
2012-04-10;0;0.0021155998;0;train
2012-04-10;0;0.03073692;0;train
2012-04-10;0;0.13291109;0;train
2012-04-11;0;0.0028793775;0;train
2012-04-11;1;0.4900438;0;train
2012-04-11;0;0.011401031;0;train
2012-04-11;1;0.77228695;1;train
2012-04-11;0;0.057465985;0;train
2012-04-11;0;0.07921768;0;train
2012-04-11;0;0.08270738;0;train
2012-04-11;0;0.0045506847;0;train
2012-04-11;0;0.05403674;0;train
2012-04-11;0;0.029632768;0;train
2012-04-11;0;0.013211963;0;train
2012-04-11;0;0.0037181373;0;train
2012-04-11;0;0.004976607;0;train
2012-04-11;0;0.18238173;0;train
2012-04-11;1;0.5311598;0;train
2012-04-11;0;0.048354905;0;train
2012-04-11;0;0.00995481;0;train
2012-04-11;0;0.025702111;0;train
2012-04-12;1;0.95462114;1;train
2012-04-12;0;0.037961673;0;train
2012-04-12;0;0.009132133;0;train
2012-04-12;0;0.0540599;0;train
2012-04-12;0;0.0040974477;0;train
2012-04-12;0;0.044118524;0;train
2012-04-12;0;0.22518481;0;train
2012-04-12;0;0.0031455995;0;train
2012-04-12;0;0.04792365;0;train
2012-04-12;0;0.7191645;1;train
2012-04-12;0;0.011647613;0;train
2012-04-12;1;0.07420591;0;train
2012-04-12;0;0.007048491;0;train
2012-04-12;0;0.003041731;0;train
2012-04-12;1;0.56942654;1;train
2012-04-13;0;0.019286465;0;train
2012-04-13;1;0.2407632;0;train
2012-04-13;0;0.011963493;0;train
2012-04-13;0;0.014968366;0;train
2012-04-13;1;0.4878812;0;train
2012-04-13;1;0.48749834;0;train
2012-04-13;0;0.013247577;0;train
2012-04-13;0;0.011980871;0;train
2012-04-13;1;0.76550895;1;train
2012-04-13;0;0.013808398;0;train
2012-04-13;0;0.013987893;0;train
2012-04-13;0;0.09026862;0;train
2012-04-13;0;0.011295245;0;train
2012-04-13;0;0.0059069064;0;train
2012-04-13;0;0.010881441;0;train
2012-04-14;0;0.03547181;0;train
2012-04-14;0;0.051727433;0;train
2012-04-14;0;0.015755836;0;train
2012-04-14;0;0.1414456;0;train
2012-04-14;0;0.18159968;0;train
2012-04-14;0;0.035681047;0;train
2012-04-14;0;0.013592784;0;train
2012-04-14;1;0.2511236;0;train
2012-04-14;0;0.049114965;0;train
2012-04-14;1;0.5232443;0;train
2012-04-14;1;0.95027614;1;train
2012-04-14;1;0.58772796;1;train
2012-04-14;0;0.06110147;0;train
2012-04-14;0;0.12305777;0;train
2012-04-15;0;0.09893219;0;train
2012-04-15;0;0.056448102;0;train
2012-04-15;0;0.013602576;0;train
2012-04-15;0;0.04069287;0;train
2012-04-15;0;0.54229337;0;train
2012-04-15;0;0.03547265;0;train
2012-04-15;0;0.010751577;0;train
2012-04-15;0;0.014958647;0;train
2012-04-15;0;0.017003393;0;train
2012-04-15;1;0.94040847;1;train
2012-04-15;0;0.12673081;0;train
2012-04-15;0;0.0504979;0;train
2012-04-15;0;0.050114896;0;train
2012-04-16;0;0.0048587546;0;train
2012-04-16;0;0.015963316;0;train
2012-04-16;1;0.66329217;1;train
2012-04-16;0;0.03547544;0;train
2012-04-16;0;0.070451416;0;train
2012-04-16;0;0.050022397;0;train
2012-04-16;0;0.028864257;0;train
2012-04-16;0;0.0077007944;0;train
2012-04-16;1;0.5638889;1;train
2012-04-16;0;0.059034195;0;train
2012-04-16;1;0.54853433;0;train
2012-04-16;0;0.058702555;0;train
2012-04-16;0;0.0079756025;0;train
2012-04-17;1;0.9793523;1;train
2012-04-17;0;0.0074017528;0;train
2012-04-17;0;0.020838477;0;train
2012-04-17;0;0.3313226;0;train
2012-04-17;0;0.021793468;0;train
2012-04-17;0;0.006366505;0;train
2012-04-17;0;0.057478346;0;train
2012-04-17;0;0.011461387;0;train
2012-04-17;0;0.22224653;0;train
2012-04-17;1;0.1457388;0;train
2012-04-17;1;0.8589209;1;train
2012-04-17;0;0.034953196;0;train
2012-04-17;0;0.18478996;0;train
2012-04-17;1;0.13930823;0;train
2012-04-17;0;0.003326014;0;train
2012-04-17;0;0.36160195;0;train
2012-04-17;0;0.012109806;0;train
2012-04-18;0;0.01969549;0;train
2012-04-18;1;0.8345561;1;train
2012-04-18;0;0.11731907;0;train
2012-04-18;0;0.045843117;0;train
2012-04-18;1;0.51823956;0;train
2012-04-18;0;0.6185715;1;train
2012-04-18;1;0.51494706;0;train
2012-04-18;0;0.032585867;0;train
2012-04-18;0;0.043284383;0;train
2012-04-18;1;0.8470673;1;train
2012-04-18;0;0.23267403;0;train
2012-04-18;1;0.9416263;1;train
2012-04-18;0;0.092627026;0;train
2012-04-18;0;0.01641928;0;train
2012-04-18;0;0.11097914;0;train
2012-04-18;0;0.0036497407;0;train
2012-04-18;1;0.7008748;1;train
2012-04-18;0;0.007116892;0;train
2012-04-18;0;0.42653078;0;train
2012-04-19;0;0.019511;0;train
2012-04-19;0;0.07494526;0;train
2012-04-19;0;0.23710851;0;train
2012-04-19;0;0.013205891;0;train
2012-04-19;0;0.27289814;0;train
2012-04-19;0;0.7969332;1;train
2012-04-19;0;0.19328924;0;train
2012-04-19;0;0.049119193;0;train
2012-04-19;0;0.008930144;0;train
2012-04-19;0;0.4643894;0;train
2012-04-19;0;0.032292616;0;train
2012-04-19;0;0.057620086;0;train
2012-04-19;1;0.2620209;0;train
2012-04-19;0;0.19402182;0;train
2012-04-19;1;0.70658165;1;train
2012-04-19;0;0.0539623;0;train
2012-04-19;0;0.073277146;0;train
2012-04-19;0;0.03602958;0;train
2012-04-19;0;0.07506999;0;train
2012-04-20;0;0.5339511;0;train
2012-04-20;0;0.07162046;0;train
2012-04-20;0;0.06746362;0;train
2012-04-20;0;0.015573497;0;train
2012-04-20;0;0.014589597;0;train
2012-04-20;1;0.76986194;1;train
2012-04-20;0;0.010191112;0;train
2012-04-20;0;0.051808175;0;train
2012-04-20;0;0.4453621;0;train
2012-04-20;0;0.22790548;0;train
2012-04-20;0;0.35678908;0;train
2012-04-20;1;0.7518337;1;train
2012-04-20;0;0.13634506;0;train
2012-04-20;0;0.113923915;0;train
2012-04-20;0;0.009982972;0;train
2012-04-20;0;0.270895;0;train
2012-04-20;0;0.2441942;0;train
2012-04-21;0;0.026188487;0;train
2012-04-21;0;0.31123033;0;train
2012-04-21;0;0.2999435;0;train
2012-04-21;1;0.6943885;1;train
2012-04-21;1;0.36324805;0;train
2012-04-21;1;0.11540789;0;train
2012-04-21;1;0.76621044;1;train
2012-04-21;0;0.20316157;0;train
2012-04-21;0;0.76522815;1;train
2012-04-21;1;0.90748566;1;train
2012-04-21;0;0.008810667;0;train
2012-04-21;1;0.71296185;1;train
2012-04-21;0;0.0955914;0;train
2012-04-21;0;0.16648665;0;train
2012-04-21;0;0.32458344;0;train
2012-04-21;0;0.07422364;0;train
2012-04-22;1;0.8901587;1;train
2012-04-22;1;0.87014765;1;train
2012-04-22;0;0.007926426;0;train
2012-04-22;0;0.04295119;0;train
2012-04-22;1;0.38439593;0;train
